,Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Month,Order Year
4486,OD4487,Hafiz,Beverages,Health Drinks,Tenkasi,2016-05-14,West,1061,0.3,456.23,Tamil Nadu,5,2016
4487,OD4488,Sharon,Bakery,Breads & Buns,Dindigul,2018-02-02,West,1019,0.27,305.7,Tamil Nadu,2,2018
4488,OD4489,Veena,"Eggs, Meat & Fish",Mutton,Dharmapuri,2017-12-03,West,1694,0.15,508.2,Tamil Nadu,12,2017
4489,OD4490,Haseena,Snacks,Chocolates,Kanyakumari,2018-04-16,West,2246,0.24,336.9,Tamil Nadu,4,2018
4490,OD4491,Sheeba,Snacks,Chocolates,Perambalur,2016-03-19,West,1714,0.33,119.98,Tamil Nadu,3,2016
4491,OD4492,Vidya,"Eggs, Meat & Fish",Mutton,Dharmapuri,2017-08-23,West,902,0.1,324.72,Tamil Nadu,8,2017
4492,OD4493,Verma,"Eggs, Meat & Fish",Fish,Tirunelveli,2018-11-02,West,1539,0.15,661.77,Tamil Nadu,11,2018
4493,OD4494,Aditi,Fruits & Veggies,Organic Fruits,Pudukottai,2016-04-17,West,611,0.35,85.54,Tamil Nadu,4,2016
4494,OD4495,Krithika,Food Grains,Dals & Pulses,Tirunelveli,2018-08-07,West,1079,0.12,53.95,Tamil Nadu,8,2018
4495,OD4496,Sharon,Food Grains,Organic Staples,Theni,2018-05-20,West,725,0.18,188.5,Tamil Nadu,5,2018
4496,OD4497,James,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-11-10,West,2339,0.21,514.58,Tamil Nadu,11,2018
4497,OD4498,Vidya,"Eggs, Meat & Fish",Eggs,Viluppuram,2017-08-23,West,1805,0.17,812.25,Tamil Nadu,8,2017
4498,OD4499,Shah,Oil & Masala,Spices,Kanyakumari,2018-09-02,West,1287,0.14,244.53,Tamil Nadu,9,2018
4499,OD4500,Harish,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2016-12-04,West,2430,0.16,631.8,Tamil Nadu,12,2016
4500,OD4501,Sharon,Food Grains,Rice,Pudukottai,2016-11-24,West,755,0.26,302.0,Tamil Nadu,11,2016
4501,OD4502,Ridhesh,Bakery,Cakes,Madurai,2015-04-18,West,1342,0.29,93.94,Tamil Nadu,4,2015
4502,OD4503,Vidya,Oil & Masala,Spices,Theni,2015-01-13,West,1594,0.29,669.48,Tamil Nadu,1,2015
4503,OD4504,Esther,Fruits & Veggies,Organic Vegetables,Perambalur,2018-10-30,West,2177,0.21,653.1,Tamil Nadu,10,2018
4504,OD4505,Arutra,Fruits & Veggies,Organic Vegetables,Tirunelveli,2018-01-20,West,1379,0.2,137.9,Tamil Nadu,1,2018
4505,OD4506,Vinne,Beverages,Soft Drinks,Tenkasi,2017-09-15,West,1504,0.25,240.64,Tamil Nadu,9,2017
4506,OD4507,Surya,Bakery,Breads & Buns,Perambalur,2015-09-21,West,1555,0.33,684.2,Tamil Nadu,9,2015
4507,OD4508,Mathew,Snacks,Chocolates,Krishnagiri,2017-05-12,West,814,0.14,293.04,Tamil Nadu,5,2017
4508,OD4509,Ram,Oil & Masala,Spices,Tirunelveli,2017-08-23,West,1444,0.27,418.76,Tamil Nadu,8,2017
4509,OD4510,Ram,Beverages,Health Drinks,Ooty,2018-04-17,West,639,0.23,146.97,Tamil Nadu,4,2018
4510,OD4511,Peer,Food Grains,Dals & Pulses,Madurai,2015-11-29,West,1154,0.21,138.48,Tamil Nadu,11,2015
4511,OD4512,Yusuf,Oil & Masala,Edible Oil & Ghee,Chennai,2018-12-29,West,755,0.14,37.75,Tamil Nadu,12,2018
4512,OD4513,Jackson,Snacks,Chocolates,Virudhunagar,2015-06-17,West,674,0.32,141.54,Tamil Nadu,6,2015
4513,OD4514,Alan,Snacks,Noodles,Nagercoil,2018-09-02,West,2306,0.25,507.32,Tamil Nadu,9,2018
4514,OD4515,Verma,Bakery,Biscuits,Ramanadhapuram,2018-11-28,West,1221,0.26,231.99,Tamil Nadu,11,2018
4515,OD4516,Yadav,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2017-01-22,West,1397,0.29,419.1,Tamil Nadu,1,2017
4516,OD4517,Haseena,Beverages,Health Drinks,Coimbatore,2015-10-04,West,1985,0.27,277.9,Tamil Nadu,10,2015
4517,OD4518,Komal,Oil & Masala,Spices,Ooty,2016-05-31,West,1143,0.26,102.87,Tamil Nadu,5,2016
4518,OD4519,Ramesh,Snacks,Cookies,Tenkasi,2017-08-16,West,795,0.34,286.2,Tamil Nadu,8,2017
4519,OD4520,Jackson,"Eggs, Meat & Fish",Eggs,Tenkasi,2017-09-25,West,1429,0.16,314.38,Tamil Nadu,9,2017
4520,OD4521,Anu,Snacks,Noodles,Pudukottai,2018-01-14,West,2299,0.35,942.59,Tamil Nadu,1,2018
4521,OD4522,Yusuf,Beverages,Soft Drinks,Theni,2018-06-30,West,524,0.29,178.16,Tamil Nadu,6,2018
4522,OD4523,Haseena,Beverages,Health Drinks,Virudhunagar,2018-05-02,West,540,0.15,86.4,Tamil Nadu,5,2018
4523,OD4524,Vinne,"Eggs, Meat & Fish",Mutton,Namakkal,2018-05-02,West,1813,0.18,507.64,Tamil Nadu,5,2018
4524,OD4525,Sundar,Bakery,Biscuits,Trichy,2016-11-17,West,2364,0.21,307.32,Tamil Nadu,11,2016
4525,OD4526,Alan,Beverages,Soft Drinks,Coimbatore,2016-08-27,West,2215,0.16,708.8,Tamil Nadu,8,2016
4526,OD4527,Rumaiza,Food Grains,Dals & Pulses,Chennai,2018-08-07,West,1167,0.21,245.07,Tamil Nadu,8,2018
4527,OD4528,Vidya,"Eggs, Meat & Fish",Chicken,Tenkasi,2017-12-26,West,1463,0.24,424.27,Tamil Nadu,12,2017
4528,OD4529,Ravi,Snacks,Chocolates,Pudukottai,2017-12-06,West,1385,0.33,138.5,Tamil Nadu,12,2017
4529,OD4530,Aditi,Oil & Masala,Spices,Chennai,2017-09-15,West,794,0.2,269.96,Tamil Nadu,9,2017
4530,OD4531,Aditi,Bakery,Cakes,Trichy,2018-09-04,West,1852,0.24,703.76,Tamil Nadu,9,2018
4531,OD4532,Shah,Snacks,Noodles,Chennai,2018-02-09,West,2399,0.16,815.66,Tamil Nadu,2,2018
4532,OD4533,Willams,Food Grains,Organic Staples,Bodi,2016-08-28,West,2060,0.18,885.8,Tamil Nadu,8,2016
4533,OD4534,Arvind,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2016-11-17,West,1752,0.12,297.84,Tamil Nadu,11,2016
4534,OD4535,Krithika,Beverages,Health Drinks,Krishnagiri,2015-01-13,West,1520,0.22,243.2,Tamil Nadu,1,2015
4535,OD4536,Suresh,Fruits & Veggies,Organic Vegetables,Chennai,2015-09-22,West,527,0.3,94.86,Tamil Nadu,9,2015
4536,OD4537,Yadav,Beverages,Soft Drinks,Bodi,2016-12-06,West,769,0.22,115.35,Tamil Nadu,12,2016
4537,OD4538,Verma,Food Grains,Atta & Flour,Madurai,2018-12-28,West,735,0.23,95.55,Tamil Nadu,12,2018
4538,OD4539,Verma,Food Grains,Atta & Flour,Karur,2015-09-29,West,767,0.11,314.47,Tamil Nadu,9,2015
4539,OD4540,Sundar,Fruits & Veggies,Fresh Vegetables,Chennai,2016-03-27,West,2262,0.31,1017.9,Tamil Nadu,3,2016
4540,OD4541,Ram,Bakery,Biscuits,Dindigul,2015-12-28,West,729,0.25,313.47,Tamil Nadu,12,2015
4541,OD4542,Ridhesh,Beverages,Health Drinks,Krishnagiri,2018-05-30,West,810,0.18,194.4,Tamil Nadu,5,2018
4542,OD4543,Vince,Beverages,Health Drinks,Ooty,2015-03-25,West,1539,0.29,200.07,Tamil Nadu,3,2015
4543,OD4544,Ram,Food Grains,Rice,Ooty,2015-12-29,West,1947,0.12,739.86,Tamil Nadu,12,2015
4544,OD4545,Aditi,Bakery,Cakes,Bodi,2018-10-30,West,1640,0.34,688.8,Tamil Nadu,10,2018
4545,OD4546,Hussain,Snacks,Cookies,Dharmapuri,2018-02-23,West,2315,0.11,625.05,Tamil Nadu,2,2018
4546,OD4547,Hafiz,Snacks,Noodles,Bodi,2018-06-18,West,1571,0.3,157.1,Tamil Nadu,6,2018
4547,OD4548,Yadav,Beverages,Soft Drinks,Tirunelveli,2018-01-03,West,2376,0.12,974.16,Tamil Nadu,1,2018
4548,OD4549,Veena,"Eggs, Meat & Fish",Eggs,Karur,2016-03-19,West,2149,0.14,537.25,Tamil Nadu,3,2016
4549,OD4550,Ram,Snacks,Chocolates,Namakkal,2018-11-03,West,1419,0.32,454.08,Tamil Nadu,11,2018
4550,OD4551,Arutra,Fruits & Veggies,Fresh Vegetables,Namakkal,2016-05-12,West,517,0.15,41.36,Tamil Nadu,5,2016
4551,OD4552,Shree,Oil & Masala,Spices,Ooty,2018-12-13,West,661,0.18,171.86,Tamil Nadu,12,2018
4552,OD4553,Ram,Bakery,Biscuits,Pudukottai,2015-01-23,West,1604,0.14,529.32,Tamil Nadu,1,2015
4553,OD4554,Amrish,Bakery,Breads & Buns,Virudhunagar,2017-08-23,West,1252,0.23,212.84,Tamil Nadu,8,2017
4554,OD4555,Shah,Food Grains,Dals & Pulses,Namakkal,2015-09-08,West,607,0.34,91.05,Tamil Nadu,9,2015
4555,OD4556,Ramesh,"Eggs, Meat & Fish",Eggs,Cumbum,2018-12-24,West,1645,0.18,180.95,Tamil Nadu,12,2018
4556,OD4557,Vidya,Food Grains,Rice,Krishnagiri,2016-09-21,West,1349,0.2,364.23,Tamil Nadu,9,2016
4557,OD4558,Akash,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-05-10,West,851,0.25,221.26,Tamil Nadu,5,2015
4558,OD4559,Yadav,Bakery,Biscuits,Tenkasi,2017-07-14,West,1988,0.34,377.72,Tamil Nadu,7,2017
4559,OD4560,Akash,Beverages,Health Drinks,Ooty,2018-02-26,West,841,0.32,168.2,Tamil Nadu,2,2018
4560,OD4561,Mathew,Food Grains,Dals & Pulses,Tenkasi,2017-09-02,West,548,0.27,186.32,Tamil Nadu,9,2017
4561,OD4562,Shah,Bakery,Cakes,Tenkasi,2018-04-11,West,1559,0.19,592.42,Tamil Nadu,4,2018
4562,OD4563,Anu,Beverages,Soft Drinks,Vellore,2018-05-03,West,1511,0.11,120.88,Tamil Nadu,5,2018
4563,OD4564,Jackson,Bakery,Cakes,Pudukottai,2017-12-24,West,920,0.33,340.4,Tamil Nadu,12,2017
4564,OD4565,Esther,Snacks,Noodles,Dindigul,2017-11-03,West,2142,0.16,706.86,Tamil Nadu,11,2017
4565,OD4566,Sheeba,Fruits & Veggies,Organic Vegetables,Ooty,2016-12-27,West,1616,0.16,129.28,Tamil Nadu,12,2016
4566,OD4567,Amrish,"Eggs, Meat & Fish",Fish,Pudukottai,2016-02-16,West,854,0.19,324.52,Tamil Nadu,2,2016
4567,OD4568,Arutra,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-12-01,West,1466,0.25,557.08,Tamil Nadu,12,2018
4568,OD4569,Arvind,Fruits & Veggies,Fresh Fruits,Bodi,2016-11-13,West,1083,0.2,379.05,Tamil Nadu,11,2016
4569,OD4570,Komal,"Eggs, Meat & Fish",Mutton,Perambalur,2018-09-21,West,2365,0.1,709.5,Tamil Nadu,9,2018
4570,OD4571,Mathew,"Eggs, Meat & Fish",Mutton,Chennai,2017-12-02,West,1602,0.22,448.56,Tamil Nadu,12,2017
4571,OD4572,Krithika,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-05-26,West,2002,0.21,700.7,Tamil Nadu,5,2017
4572,OD4573,Sundar,Bakery,Biscuits,Dharmapuri,2017-09-19,West,1920,0.11,864.0,Tamil Nadu,9,2017
4573,OD4574,Veronica,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2017-09-08,West,504,0.31,70.56,Tamil Nadu,9,2017
4574,OD4575,Veena,Bakery,Cakes,Viluppuram,2017-12-06,West,1929,0.2,173.61,Tamil Nadu,12,2017
4575,OD4576,Sudha,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2018-12-01,West,1207,0.14,120.7,Tamil Nadu,12,2018
4576,OD4577,Veronica,Bakery,Cakes,Bodi,2018-11-16,West,745,0.14,298.0,Tamil Nadu,11,2018
4577,OD4578,Hafiz,Bakery,Breads & Buns,Tirunelveli,2016-11-24,West,549,0.27,153.72,Tamil Nadu,11,2016
4578,OD4579,Vidya,Oil & Masala,Spices,Pudukottai,2016-05-22,West,1536,0.32,491.52,Tamil Nadu,5,2016
4579,OD4580,Roshan,Fruits & Veggies,Fresh Fruits,Dindigul,2016-11-17,West,2433,0.18,486.6,Tamil Nadu,11,2016
4580,OD4581,Sheeba,Bakery,Breads & Buns,Coimbatore,2015-04-11,West,1359,0.32,149.49,Tamil Nadu,4,2015
4581,OD4582,Shree,Beverages,Health Drinks,Bodi,2018-09-29,West,2290,0.27,618.3,Tamil Nadu,9,2018
4582,OD4583,Veena,Oil & Masala,Spices,Trichy,2018-11-14,West,697,0.27,55.76,Tamil Nadu,11,2018
4583,OD4584,Sabeela,Bakery,Biscuits,Ooty,2017-12-03,West,2111,0.19,337.76,Tamil Nadu,12,2017
4584,OD4585,Muneer,"Eggs, Meat & Fish",Mutton,Tenkasi,2015-09-08,West,2227,0.18,155.89,Tamil Nadu,9,2015
4585,OD4586,Kumar,Beverages,Health Drinks,Chennai,2018-01-26,West,1764,0.23,264.6,Tamil Nadu,1,2018
4586,OD4587,Vidya,Snacks,Noodles,Madurai,2018-04-17,West,1072,0.1,300.16,Tamil Nadu,4,2018
4587,OD4588,Jackson,Bakery,Breads & Buns,Vellore,2015-11-10,West,653,0.12,267.73,Tamil Nadu,11,2015
4588,OD4589,Harish,Bakery,Cakes,Kanyakumari,2018-07-08,West,2117,0.26,402.23,Tamil Nadu,7,2018
4589,OD4590,Sheeba,Snacks,Cookies,Theni,2017-05-28,West,1892,0.27,775.72,Tamil Nadu,5,2017
4590,OD4591,Aditi,Beverages,Health Drinks,Perambalur,2018-09-23,West,1432,0.2,400.96,Tamil Nadu,9,2018
4591,OD4592,Krithika,Fruits & Veggies,Organic Fruits,Viluppuram,2015-11-10,West,616,0.24,172.48,Tamil Nadu,11,2015
4592,OD4593,Vidya,"Eggs, Meat & Fish",Mutton,Karur,2017-09-08,West,879,0.17,184.59,Tamil Nadu,9,2017
4593,OD4594,Veena,Snacks,Chocolates,Pudukottai,2018-11-21,West,1663,0.34,449.01,Tamil Nadu,11,2018
4594,OD4595,Krithika,Oil & Masala,Edible Oil & Ghee,Pudukottai,2018-11-16,West,1205,0.32,542.25,Tamil Nadu,11,2018
4595,OD4596,Mathew,Fruits & Veggies,Organic Fruits,Viluppuram,2017-11-26,West,2450,0.31,833.0,Tamil Nadu,11,2017
4596,OD4597,Peer,Snacks,Chocolates,Kanyakumari,2015-12-05,West,1588,0.23,158.8,Tamil Nadu,12,2015
4597,OD4598,Hafiz,Fruits & Veggies,Fresh Fruits,Dharmapuri,2016-09-11,West,1005,0.25,211.05,Tamil Nadu,9,2016
4598,OD4599,Hafiz,Food Grains,Organic Staples,Viluppuram,2016-12-06,West,716,0.18,114.56,Tamil Nadu,12,2016
4599,OD4600,Arvind,Snacks,Noodles,Dindigul,2016-11-24,West,2162,0.24,324.3,Tamil Nadu,11,2016
4600,OD4601,Vinne,Bakery,Breads & Buns,Ooty,2015-11-22,West,2074,0.19,145.18,Tamil Nadu,11,2015
4601,OD4602,Amrish,Bakery,Biscuits,Salem,2015-09-21,West,2489,0.14,945.82,Tamil Nadu,9,2015
4602,OD4603,Roshan,Fruits & Veggies,Fresh Fruits,Trichy,2015-12-28,West,2491,0.13,572.93,Tamil Nadu,12,2015
4603,OD4604,Amrish,Beverages,Health Drinks,Trichy,2016-08-28,West,1559,0.21,608.01,Tamil Nadu,8,2016
4604,OD4605,Sudha,Fruits & Veggies,Fresh Fruits,Ooty,2018-11-19,West,635,0.19,215.9,Tamil Nadu,11,2018
4605,OD4606,Sharon,Oil & Masala,Edible Oil & Ghee,Dindigul,2017-04-10,West,1851,0.18,333.18,Tamil Nadu,4,2017
4606,OD4607,Verma,Oil & Masala,Masalas,Chennai,2018-09-15,West,1315,0.11,170.95,Tamil Nadu,9,2018
4607,OD4608,Willams,Food Grains,Atta & Flour,Kanyakumari,2017-10-07,West,1073,0.1,472.12,Tamil Nadu,10,2017
4608,OD4609,Sundar,Snacks,Cookies,Dindigul,2018-10-30,West,1130,0.14,305.1,Tamil Nadu,10,2018
4609,OD4610,Sudeep,Beverages,Health Drinks,Coimbatore,2016-04-14,West,2188,0.21,700.16,Tamil Nadu,4,2016
4610,OD4611,Sharon,Snacks,Noodles,Coimbatore,2016-08-16,West,1396,0.26,544.44,Tamil Nadu,8,2016
4611,OD4612,Verma,Beverages,Soft Drinks,Cumbum,2017-04-12,West,2299,0.19,459.8,Tamil Nadu,4,2017
4612,OD4613,Shah,Beverages,Soft Drinks,Tirunelveli,2017-09-02,West,1377,0.31,179.01,Tamil Nadu,9,2017
4613,OD4614,Sudeep,"Eggs, Meat & Fish",Chicken,Karur,2016-05-01,West,676,0.26,223.08,Tamil Nadu,5,2016
4614,OD4615,Verma,Food Grains,Organic Staples,Perambalur,2018-09-15,West,1920,0.29,403.2,Tamil Nadu,9,2018
4615,OD4616,Verma,Beverages,Soft Drinks,Trichy,2015-04-11,West,1784,0.32,446.0,Tamil Nadu,4,2015
4616,OD4617,Ridhesh,Snacks,Noodles,Virudhunagar,2018-11-10,West,1285,0.17,359.8,Tamil Nadu,11,2018
4617,OD4618,Sabeela,Oil & Masala,Edible Oil & Ghee,Dindigul,2016-12-20,West,1285,0.32,282.7,Tamil Nadu,12,2016
4618,OD4619,Ravi,Snacks,Chocolates,Pudukottai,2016-09-28,West,1150,0.29,425.5,Tamil Nadu,9,2016
4619,OD4620,Yusuf,Snacks,Cookies,Kanyakumari,2018-08-21,West,515,0.3,30.9,Tamil Nadu,8,2018
4620,OD4621,Veronica,Food Grains,Dals & Pulses,Trichy,2017-11-24,West,2177,0.31,544.25,Tamil Nadu,11,2017
4621,OD4622,Komal,Oil & Masala,Spices,Viluppuram,2016-04-13,West,2081,0.1,749.16,Tamil Nadu,4,2016
4622,OD4623,Adavan,Oil & Masala,Edible Oil & Ghee,Chennai,2018-08-31,West,2410,0.21,964.0,Tamil Nadu,8,2018
4623,OD4624,Mathew,Oil & Masala,Spices,Kanyakumari,2015-08-23,West,2430,0.28,388.8,Tamil Nadu,8,2015
4624,OD4625,Krithika,Bakery,Cakes,Namakkal,2018-10-06,West,1172,0.19,457.08,Tamil Nadu,10,2018
4625,OD4626,Arutra,Beverages,Soft Drinks,Salem,2016-05-08,West,1291,0.13,426.03,Tamil Nadu,5,2016
4626,OD4627,Sudha,Beverages,Soft Drinks,Dindigul,2015-09-17,West,1706,0.11,562.98,Tamil Nadu,9,2015
4627,OD4628,Yadav,Beverages,Soft Drinks,Chennai,2018-09-04,West,2322,0.26,1021.68,Tamil Nadu,9,2018
4628,OD4629,Jonas,Bakery,Biscuits,Ramanadhapuram,2018-12-01,West,1579,0.25,300.01,Tamil Nadu,12,2018
4629,OD4630,Surya,Food Grains,Dals & Pulses,Chennai,2016-11-24,West,784,0.17,203.84,Tamil Nadu,11,2016
4630,OD4631,Suresh,Beverages,Soft Drinks,Chennai,2017-10-07,West,2173,0.35,347.68,Tamil Nadu,10,2017
4631,OD4632,Surya,Oil & Masala,Masalas,Namakkal,2017-11-03,West,2425,0.25,218.25,Tamil Nadu,11,2017
4632,OD4633,Ganesh,"Eggs, Meat & Fish",Eggs,Vellore,2016-03-19,West,1123,0.13,482.89,Tamil Nadu,3,2016
4633,OD4634,Esther,Snacks,Noodles,Kanyakumari,2016-11-13,West,1543,0.16,246.88,Tamil Nadu,11,2016
4634,OD4635,Haseena,Snacks,Cookies,Dharmapuri,2016-07-10,West,1747,0.2,401.81,Tamil Nadu,7,2016
4635,OD4636,Ravi,Bakery,Cakes,Viluppuram,2018-08-07,West,1285,0.31,514.0,Tamil Nadu,8,2018
4636,OD4637,Aditi,Snacks,Cookies,Virudhunagar,2016-12-14,West,1932,0.21,656.88,Tamil Nadu,12,2016
4637,OD4638,Sharon,Snacks,Noodles,Chennai,2015-09-08,West,901,0.18,261.29,Tamil Nadu,9,2015
4638,OD4639,Shah,Oil & Masala,Masalas,Tenkasi,2015-03-31,West,1174,0.23,223.06,Tamil Nadu,3,2015
4639,OD4640,Alan,Fruits & Veggies,Fresh Vegetables,Ooty,2017-01-30,West,2207,0.32,176.56,Tamil Nadu,1,2017
4640,OD4641,Yusuf,Beverages,Soft Drinks,Salem,2017-11-07,West,851,0.14,51.06,Tamil Nadu,11,2017
4641,OD4642,Sheeba,"Eggs, Meat & Fish",Chicken,Perambalur,2017-09-11,West,931,0.24,335.16,Tamil Nadu,9,2017
4642,OD4643,Yusuf,Snacks,Cookies,Dharmapuri,2015-10-04,West,867,0.26,190.74,Tamil Nadu,10,2015
4643,OD4644,Jackson,Oil & Masala,Edible Oil & Ghee,Salem,2018-07-14,West,1404,0.31,631.8,Tamil Nadu,7,2018
4644,OD4645,Ramesh,Bakery,Cakes,Perambalur,2016-12-31,West,1439,0.2,546.82,Tamil Nadu,12,2016
4645,OD4646,Amrish,Bakery,Biscuits,Namakkal,2018-05-20,West,610,0.28,207.4,Tamil Nadu,5,2018
4646,OD4647,Ganesh,Bakery,Biscuits,Krishnagiri,2015-03-14,West,2233,0.18,334.95,Tamil Nadu,3,2015
4647,OD4648,Shah,Snacks,Cookies,Tirunelveli,2018-07-08,West,1752,0.23,385.44,Tamil Nadu,7,2018
4648,OD4649,Sundar,Snacks,Cookies,Kanyakumari,2016-12-01,West,2165,0.22,194.85,Tamil Nadu,12,2016
4649,OD4650,Roshan,Bakery,Breads & Buns,Namakkal,2016-08-02,West,1777,0.14,408.71,Tamil Nadu,8,2016
4650,OD4651,Surya,Oil & Masala,Spices,Madurai,2015-09-29,West,2072,0.3,704.48,Tamil Nadu,9,2015
4651,OD4652,Sudha,Beverages,Health Drinks,Pudukottai,2018-10-30,West,1626,0.29,569.1,Tamil Nadu,10,2018
4652,OD4653,Adavan,Bakery,Breads & Buns,Krishnagiri,2016-08-16,West,609,0.24,146.16,Tamil Nadu,8,2016
4653,OD4654,Arutra,Oil & Masala,Edible Oil & Ghee,Pudukottai,2016-06-15,West,1807,0.15,795.08,Tamil Nadu,6,2016
4654,OD4655,Harish,"Eggs, Meat & Fish",Fish,Madurai,2018-09-09,West,2285,0.14,388.45,Tamil Nadu,9,2018
4655,OD4656,Harish,Beverages,Soft Drinks,Vellore,2018-07-18,West,2266,0.12,294.58,Tamil Nadu,7,2018
4656,OD4657,Hafiz,Bakery,Cakes,Dindigul,2015-12-08,West,597,0.11,119.4,Tamil Nadu,12,2015
4657,OD4658,Yadav,Oil & Masala,Edible Oil & Ghee,Trichy,2016-06-15,West,1143,0.12,354.33,Tamil Nadu,6,2016
4658,OD4659,Arvind,Fruits & Veggies,Fresh Fruits,Coimbatore,2018-06-08,West,2061,0.27,370.98,Tamil Nadu,6,2018
4659,OD4660,Hussain,Bakery,Breads & Buns,Krishnagiri,2018-09-19,West,2399,0.2,431.82,Tamil Nadu,9,2018
4660,OD4661,Vidya,"Eggs, Meat & Fish",Chicken,Dindigul,2018-12-19,West,2293,0.25,642.04,Tamil Nadu,12,2018
4661,OD4662,Veronica,Snacks,Noodles,Dindigul,2018-03-13,West,938,0.16,206.36,Tamil Nadu,3,2018
4662,OD4663,Vidya,Beverages,Health Drinks,Ooty,2016-10-02,West,1343,0.21,335.75,Tamil Nadu,10,2016
4663,OD4664,Ganesh,Food Grains,Dals & Pulses,Nagercoil,2016-08-17,West,2358,0.24,754.56,Tamil Nadu,8,2016
4664,OD4665,Jackson,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2016-12-11,West,1742,0.31,661.96,Tamil Nadu,12,2016
4665,OD4666,Ridhesh,"Eggs, Meat & Fish",Eggs,Dindigul,2016-12-24,West,1940,0.35,155.2,Tamil Nadu,12,2016
4666,OD4667,Malik,Bakery,Breads & Buns,Krishnagiri,2015-09-17,West,596,0.25,59.6,Tamil Nadu,9,2015
4667,OD4668,Sabeela,Bakery,Biscuits,Salem,2016-01-13,West,2421,0.3,266.31,Tamil Nadu,1,2016
4668,OD4669,Yusuf,Snacks,Noodles,Dharmapuri,2018-04-25,West,1255,0.14,338.85,Tamil Nadu,4,2018
4669,OD4670,Mathew,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2018-09-23,West,2254,0.31,698.74,Tamil Nadu,9,2018
4670,OD4671,Sudeep,Bakery,Biscuits,Pudukottai,2016-06-25,West,1993,0.12,358.74,Tamil Nadu,6,2016
4671,OD4672,Shree,"Eggs, Meat & Fish",Chicken,Viluppuram,2017-12-29,West,599,0.35,161.73,Tamil Nadu,12,2017
4672,OD4673,Malik,Fruits & Veggies,Organic Fruits,Dindigul,2015-11-04,West,1122,0.25,415.14,Tamil Nadu,11,2015
4673,OD4674,Muneer,Snacks,Noodles,Perambalur,2015-10-24,West,2383,0.19,714.9,Tamil Nadu,10,2015
4674,OD4675,Krithika,Snacks,Cookies,Theni,2018-07-21,West,1111,0.12,488.84,Tamil Nadu,7,2018
4675,OD4676,Yusuf,Food Grains,Organic Staples,Dharmapuri,2016-11-02,West,1062,0.17,74.34,Tamil Nadu,11,2016
4676,OD4677,Kumar,Bakery,Breads & Buns,Bodi,2017-12-31,West,625,0.11,200.0,Tamil Nadu,12,2017
4677,OD4678,Krithika,Beverages,Health Drinks,Dharmapuri,2015-08-15,West,1302,0.3,221.34,Tamil Nadu,8,2015
4678,OD4679,Ganesh,Snacks,Cookies,Tirunelveli,2018-10-19,West,2246,0.27,157.22,Tamil Nadu,10,2018
4679,OD4680,Shree,Bakery,Breads & Buns,Ramanadhapuram,2018-08-07,West,1729,0.34,743.47,Tamil Nadu,8,2018
4680,OD4681,Veena,"Eggs, Meat & Fish",Mutton,Salem,2018-08-07,West,513,0.19,138.51,Tamil Nadu,8,2018
4681,OD4682,Amrish,"Eggs, Meat & Fish",Fish,Theni,2017-11-17,West,1005,0.14,412.05,Tamil Nadu,11,2017
4682,OD4683,Amy,Snacks,Chocolates,Namakkal,2018-08-19,West,1512,0.33,408.24,Tamil Nadu,8,2018
4683,OD4684,Amrish,Snacks,Cookies,Bodi,2018-12-05,West,701,0.1,126.18,Tamil Nadu,12,2018
4684,OD4685,Jonas,Oil & Masala,Masalas,Pudukottai,2017-09-10,West,1536,0.35,460.8,Tamil Nadu,9,2017
4685,OD4686,Shah,Bakery,Biscuits,Vellore,2017-09-10,West,1541,0.19,77.05,Tamil Nadu,9,2017
4686,OD4687,Hussain,Food Grains,Dals & Pulses,Virudhunagar,2017-12-10,West,884,0.35,141.44,Tamil Nadu,12,2017
4687,OD4688,Krithika,Food Grains,Organic Staples,Dharmapuri,2017-07-08,West,2269,0.34,839.53,Tamil Nadu,7,2017
4688,OD4689,Surya,"Eggs, Meat & Fish",Fish,Theni,2015-06-17,West,1426,0.14,285.2,Tamil Nadu,6,2015
4689,OD4690,Aditi,Beverages,Health Drinks,Pudukottai,2017-12-06,West,900,0.12,54.0,Tamil Nadu,12,2017
4690,OD4691,Shree,Oil & Masala,Masalas,Madurai,2018-10-30,West,1626,0.27,439.02,Tamil Nadu,10,2018
4691,OD4692,James,Snacks,Cookies,Virudhunagar,2016-05-12,West,712,0.33,85.44,Tamil Nadu,5,2016
4692,OD4693,Esther,Food Grains,Organic Staples,Salem,2015-11-23,West,1821,0.22,218.52,Tamil Nadu,11,2015
4693,OD4694,Kumar,Oil & Masala,Spices,Chennai,2015-08-09,West,1305,0.1,587.25,Tamil Nadu,8,2015
